,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,145.64586,145.40309,145.64297,145.8037,145.28914,144.74393,144.22128,144.18144,144.04796,143.7077,143.47318,143.31523,143.07745,142.88512,142.69395,142.53828,142.36804,142.08351,141.85652,141.66254,141.42589,141.21736,141.01233,140.81844,140.67296,140.36841,140.14555,139.95905,139.73178,139.51389,139.31027,139.15294,138.98627,138.71524,138.48465,138.29358,138.06616,137.85654,137.6636,137.47873,137.34009,137.04037,136.8363,136.66524,136.44624,136.22878,136.03235,135.86366,135.68573,135.42427,135.21364,135.03128,134.81111,134.60112,134.40363,134.22467,134.08847,133.79115,133.5854,133.40295,133.18971,132.97977,132.78929,132.63518,132.44698,132.17163,131.94931,131.7709,131.54846,131.32883,131.13254,130.95547,130.80708,130.51062,130.2966,130.10986,129.8938,129.68767,129.48326,129.31969,129.12897,128.8582,128.63193,128.44545,128.2293,128.00938,127.81163,127.63891,127.491,127.198586,126.97889,126.78277,126.543755,126.30775,126.094986,125.92945,125.727135,125.45206,125.222984,125.018456,124.77151,124.54721,124.35425,124.194786,124.05568,123.75655,123.54182,123.35118,123.14166,122.925156,122.717606,122.57552,122.386086,122.1117,121.87702,121.68398,121.48056,121.28357,121.08523,120.92532,120.79201,120.500565,120.28892,120.104004,119.9009,119.698654,119.51161,119.37865,119.20854,118.967674,118.76476,118.59223,118.39981,118.20835,118.02773,117.88514,117.77005,117.50559,117.309654,117.14317,116.95431,116.77219,116.61088,116.48906,116.32596,116.090645,115.894745,115.732025,115.54961,115.36067,115.18903,115.056175,114.95522,114.71939,114.552536,114.39613,114.20699,114.00833,113.83435,113.71649,113.55942,113.33881,113.168274,113.02115,112.8431,112.658585,112.494385,112.35213,112.2368,111.97611,111.789474,111.63274,111.45477,111.276306,111.129684,111.03665,110.90328,110.688156,110.50442,110.368195,110.2082,110.03665,109.87298,109.73689,109.62153,109.37483,109.209984,109.05672,108.887375,108.71217,108.54948,108.44188,108.300934,108.0906,107.913605,107.779274,107.62547,107.46863,107.32782,107.20384,107.11254,106.87919,106.71734,106.57338,106.41135,106.23798,106.09619,106.000946,105.870544,105.67135,105.514336,105.396965,105.25813,105.11185,104.982544,104.86889,104.791466,104.577866,104.432755,104.30233,104.15844,104.00543,103.87265,103.79052,103.662476,103.451614,103.28226,103.15015,102.99832,102.84937,102.730446,102.630936,102.56882,102.369316,102.24526,102.1281,101.98139,101.8254,101.68939,101.58699,101.47729,101.29026,101.13847,101.01778,100.893,100.77997,100.683784,100.55771,100.651215,100.376236,100.34799,100.05259,100.22861,99.70419,100.0721,99.918274
1,223.60318,223.39404,223.63155,223.8407,223.35211,222.85892,222.41357,222.36249,222.24649,221.99466,221.74771,221.71408,221.4739,221.35461,221.18106,221.0253,220.92366,220.68079,220.5119,220.36049,220.17868,220.02681,219.85529,219.67624,219.58876,219.3258,219.14432,218.9872,218.79567,218.60988,218.4126,218.23819,218.08676,217.8339,217.64975,217.48953,217.27933,217.08987,216.89453,216.70769,216.57863,216.25885,216.05534,215.8798,215.65054,215.43216,215.20158,214.99298,214.78415,214.50352,214.2908,214.09058,213.86707,213.64102,213.4177,213.22113,213.09187,212.78342,212.57301,212.376,212.14471,211.93118,211.72728,211.54248,211.35489,211.07361,210.85123,210.66362,210.44835,210.23224,210.0187,209.82927,209.66742,209.32489,209.10669,208.90872,208.65712,208.397,208.1339,207.91542,207.69012,207.37222,207.11249,206.8676,206.6015,206.35013,206.10004,205.84546,205.64041,205.28583,205.01917,204.77211,204.50443,204.23209,203.94543,203.6796,203.41043,203.06055,202.78214,202.52493,202.23001,201.95493,201.67078,201.4278,201.23831,200.87686,200.60953,200.35217,200.05792,199.74078,199.42688,199.18646,198.94257,198.60648,198.31944,198.07014,197.81049,197.5573,197.30359,197.06876,196.86163,196.46703,196.15573,195.86957,195.57808,195.2966,195.02396,194.78796,194.5408,194.21808,193.93181,193.66194,193.37006,193.08755,192.81137,192.55898,192.34439,191.97049,191.70221,191.4461,191.14935,190.86145,190.57358,190.3241,190.02942,189.69598,189.39532,189.1406,188.86267,188.59048,188.33151,188.08899,187.84369,187.47302,187.19675,186.93379,186.64938,186.37361,186.1268,185.9097,185.67567,185.37749,185.13266,184.90074,184.65651,184.42784,184.22217,184.01532,183.82443,183.48819,183.28276,183.05695,182.79312,182.5414,182.32248,182.14615,181.94272,181.66217,181.4278,181.2034,180.93755,180.66672,180.4337,180.2237,180.04729,179.72964,179.51459,179.30345,179.06424,178.8125,178.57613,178.3941,178.16943,177.87453,177.66032,177.46695,177.24109,177.01572,176.84412,176.69254,176.56697,176.28896,176.0875,175.88837,175.67625,175.46552,175.28624,175.14516,174.98708,174.75104,174.55115,174.37894,174.18481,173.98717,173.81128,173.64113,173.50429,173.21146,173.0055,172.8378,172.65886,172.47076,172.29257,172.16422,172.0007,171.76735,171.60641,171.48398,171.34543,171.18211,171.04642,170.9002,170.80696,170.53468,170.3545,170.1955,170.03891,169.87381,169.71301,169.62962,169.5004,169.27211,169.14778,169.02959,168.89995,168.74396,168.6451,168.51195,168.57355,168.2143,168.14647,167.8351,167.96704,167.40875,167.732,167.53055
2,73.99063,73.85817,74.20552,74.447395,74.03379,73.585106,73.13647,73.172935,73.12733,72.88088,72.77597,72.70987,72.57342,72.46674,72.38796,72.34604,72.30959,72.14934,72.045395,71.9806,71.87826,71.7733,71.68569,71.62346,71.60746,71.424255,71.33219,71.27023,71.16819,71.082756,71.03165,71.00572,70.98181,70.84487,70.755005,70.70682,70.62076,70.554016,70.511406,70.46232,70.46223,70.30915,70.23544,70.182236,70.103714,70.03776,69.98064,69.94757,69.922874,69.79755,69.73194,69.71441,69.677475,69.63605,69.594925,69.56349,69.58823,69.453766,69.409256,69.38167,69.35,69.324844,69.30182,69.31944,69.34094,69.26584,69.23959,69.21789,69.17799,69.12627,69.092606,69.07588,69.13406,69.02602,69.01529,69.02198,69.00745,68.991684,69.00198,69.04409,69.07721,69.01239,68.972916,68.98598,68.95877,68.925156,68.91971,68.92282,68.99086,68.89795,68.87972,68.88043,68.861725,68.82695,68.834595,68.870804,68.88216,68.8018,68.77232,68.75283,68.710884,68.67357,68.664,68.65431,68.67041,68.525246,68.46124,68.4205,68.35019,68.278564,68.23759,68.24113,68.21417,68.1042,68.064804,68.06221,68.01699,67.96632,67.93558,67.90904,67.932205,67.82703,67.7909,67.76877,67.729904,67.66602,67.63162,67.61537,67.589386,67.49759,67.48768,67.48122,67.43112,67.37656,67.338,67.32988,67.33681,67.19769,67.174255,67.155,67.08505,67.01451,66.990585,67.004364,66.999985,66.91014,66.85893,66.82852,66.77913,66.72905,66.70468,66.69187,66.712074,66.591,66.54539,66.53496,66.49928,66.43152,66.37985,66.36035,66.3494,66.25232,66.20124,66.17548,66.125336,66.06755,66.01293,65.989365,66.03012,65.92042,65.892654,65.87838,65.831406,65.76178,65.74598,65.782265,65.76903,65.65406,65.588684,65.55858,65.51384,65.48256,65.476395,65.472275,65.50962,65.38887,65.3719,65.378914,65.32439,65.25692,65.24921,65.288284,65.28877,65.225464,65.21516,65.2107,65.16803,65.10774,65.07999,65.07417,65.12187,65.01059,64.990906,64.966225,64.903015,64.83588,64.80032,64.802795,64.79766,64.69864,64.67862,64.70307,64.69846,64.68486,64.68481,64.69774,64.75004,64.62655,64.59617,64.58496,64.55568,64.51346,64.4949,64.51414,64.53175,64.44595,64.40661,64.4077,64.389755,64.3725,64.368195,64.3761,64.40033,64.278595,64.2707,64.245804,64.18437,64.148285,64.15846,64.17288,64.16647,64.08196,64.05217,64.062256,64.03464,63.998264,63.98836,63.991154,64.16867,63.96548,64.03349,63.807423,64.07137,63.630516,64.13431,64.083206
3,128.69566,128.541,128.8594,129.07716,128.63094,128.16487,127.74175,127.78076,127.73004,127.46419,127.34985,127.28133,127.13786,127.04518,126.9611,126.89085,126.82868,126.66323,126.55102,126.48297,126.37296,126.27561,126.192825,126.10755,126.086296,125.88526,125.77979,125.70239,125.58501,125.48455,125.419556,125.364624,125.30724,125.14961,125.07033,125.02368,124.93201,124.863045,124.82226,124.78876,124.82017,124.67933,124.6465,124.61971,124.55348,124.49165,124.46692,124.44582,124.434685,124.31357,124.250244,124.22513,124.16838,124.13258,124.124504,124.11483,124.15163,124.02118,124.00231,123.98794,123.937126,123.89716,123.89047,123.90576,123.92863,123.852295,123.83815,123.84476,123.800125,123.76977,123.7826,123.79117,123.85619,123.75283,123.739914,123.74612,123.718155,123.69191,123.70444,123.73843,123.796455,123.73653,123.74393,123.768486,123.75656,123.75031,123.77221,123.79241,123.87341,123.786446,123.80752,123.8402,123.83295,123.82574,123.86228,123.912605,123.967735,123.91669,123.93702,123.98449,123.99199,124.00029,124.04492,124.0874,124.196266,124.12328,124.1634,124.22783,124.26147,124.27731,124.32708,124.40451,124.50665,124.5011,124.55615,124.62654,124.66214,124.71001,124.79475,124.86632,125.008446,124.98645,125.06141,125.143616,125.19705,125.24332,125.32307,125.42542,125.54219,125.549,125.62363,125.71954,125.78846,125.85804,125.95285,126.04013,126.199425,126.17464,126.26324,126.35283,126.42184,126.48656,126.59031,126.72113,126.84655,126.85942,126.93597,127.03281,127.102264,127.166145,127.27667,127.38385,127.54618,127.53515,127.63091,127.71594,127.78636,127.87788,127.99652,128.13411,128.25807,128.2673,128.36015,128.47571,128.56458,128.6544,128.76338,128.87567,129.06068,129.06561,129.17618,129.28822,129.38416,129.48418,129.62514,129.77136,129.91942,129.94302,130.04498,130.15547,130.23651,130.31155,130.42601,130.52992,130.70236,130.70786,130.82169,130.93533,131.0176,131.08743,131.20036,131.32936,131.466,131.47662,131.54996,131.65015,131.72252,131.78732,131.89307,131.99474,132.1634,132.14436,132.22699,132.30954,132.37386,132.42224,132.50911,132.62181,132.73212,132.73663,132.8126,132.90533,132.96576,133.02844,133.1208,133.20267,133.33746,133.30444,133.38326,133.46048,133.5172,133.5549,133.62842,133.72641,133.84067,133.85161,133.92816,134.01697,134.08025,134.13684,134.22159,134.29721,134.43507,134.408,134.47946,134.54333,134.57684,134.59497,134.64597,134.71852,134.79279,134.76707,134.80766,134.87953,134.92967,134.96268,135.0471,135.09106,135.3759,135.23907,135.38313,135.24075,135.55103,135.15921,135.66722,135.62085
4,185.75229,185.51736,185.73387,185.90654,185.40375,184.86292,184.35123,184.30856,184.17294,183.83737,183.60307,183.46304,183.22545,183.04437,182.85313,182.70006,182.56607,182.30241,182.10117,181.93594,181.7424,181.57498,181.41733,181.26181,181.17737,180.90065,180.7274,180.56879,180.36565,180.18878,180.00581,179.84464,179.68883,179.42632,179.21364,179.02933,178.82262,178.63852,178.44522,178.24417,178.12903,177.82701,177.62599,177.45563,177.2567,177.06883,176.89116,176.74077,176.60112,176.35529,176.17471,176.02225,175.83095,175.64958,175.47418,175.31778,175.22685,174.93968,174.76721,174.60574,174.41394,174.23615,174.06981,173.92517,173.78922,173.52875,173.32791,173.17183,172.9829,172.8114,172.6391,172.48155,172.38248,172.10178,171.944,171.8108,171.62556,171.4513,171.28224,171.15079,171.02052,170.78064,170.60138,170.45232,170.27228,170.10657,169.97589,169.84895,169.7786,169.52574,169.36777,169.21529,169.03114,168.85107,168.70581,168.58937,168.47867,168.25388,168.09644,167.96109,167.78954,167.65193,167.53548,167.42313,167.35236,167.09589,166.96054,166.84604,166.70338,166.57709,166.47675,166.40358,166.33665,166.16656,166.06097,165.97507,165.84781,165.72855,165.6442,165.56226,165.53911,165.33543,165.23785,165.14664,165.0227,164.89227,164.81314,164.77621,164.73676,164.60152,164.52399,164.45985,164.37936,164.32043,164.29504,164.26137,164.28055,164.134,164.11482,164.09525,164.03459,163.97162,163.92644,163.89468,163.87561,163.75563,163.68655,163.63191,163.5563,163.48586,163.44252,163.40121,163.41246,163.24419,163.20306,163.16754,163.10109,163.0255,162.98096,162.97458,162.9667,162.85852,162.83623,162.82884,162.80052,162.77896,162.77312,162.76804,162.8279,162.71222,162.70702,162.69598,162.65921,162.62592,162.63393,162.66393,162.70424,162.62761,162.61908,162.61877,162.58957,162.56517,162.58371,162.60736,162.69598,162.58295,162.58794,162.5934,162.59189,162.60051,162.64046,162.69931,162.76888,162.73091,162.75342,162.77158,162.77893,162.77847,162.80597,162.84758,162.95497,162.85779,162.87738,162.89546,162.91281,162.91077,162.94409,163.00706,163.0808,163.05145,163.08424,163.11362,163.11848,163.13234,163.18747,163.20747,163.2942,163.2113,163.2619,163.28178,163.28654,163.29741,163.34291,163.40265,163.47508,163.43982,163.47403,163.50499,163.51282,163.5231,163.57333,163.61014,163.72238,163.65298,163.69891,163.73041,163.75076,163.74861,163.78772,163.84937,163.9277,163.89053,163.90155,163.9271,163.9422,163.95056,164.02864,164.05893,164.31825,164.12643,164.24367,164.06525,164.36592,163.97856,164.47647,164.41646
5,109.152374,108.966705,109.2598,109.44656,108.96705,108.456406,107.984245,107.98286,107.90874,107.61746,107.45389,107.36704,107.19634,107.065506,106.94824,106.84823,106.742096,106.54333,106.38419,106.26142,106.111404,105.991,105.89788,105.80116,105.74548,105.5249,105.41479,105.328926,105.19155,105.057816,104.957306,104.88146,104.79181,104.60316,104.47775,104.3869,104.259445,104.146576,104.04126,103.9469,103.89997,103.69851,103.578575,103.48476,103.37184,103.26562,103.18522,103.12293,103.05666,102.87013,102.7443,102.6676,102.552414,102.44652,102.372116,102.3065,102.27881,102.08553,101.98141,101.8935,101.77838,101.65756,101.56767,101.515625,101.453415,101.30971,101.20401,101.12504,101.01593,100.919945,100.85474,100.79727,100.76319,100.57965,100.48156,100.42529,100.33382,100.22346,100.13483,100.08537,100.03151,99.9036,99.81561,99.751114,99.65699,99.56202,99.496826,99.43815,99.41385,99.23317,99.125465,99.04384,98.93993,98.82624,98.73701,98.686264,98.62894,98.47658,98.36334,98.2868,98.18073,98.07428,97.994896,97.93444,97.91779,97.7611,97.686874,97.609856,97.51318,97.39711,97.307526,97.270874,97.19603,97.01347,96.888054,96.793846,96.67609,96.5575,96.4672,96.41122,96.375595,96.18734,96.09592,96.0195,95.90697,95.797035,95.711174,95.674484,95.60787,95.45422,95.3577,95.290245,95.19975,95.11194,95.024666,94.96293,94.93954,94.76571,94.65804,94.55525,94.43479,94.314896,94.2189,94.16785,94.0968,93.93054,93.81354,93.73177,93.632904,93.53613,93.44621,93.37378,93.32906,93.14102,93.0368,92.94795,92.82795,92.70401,92.59879,92.549866,92.457886,92.29076,92.16556,92.07135,91.95718,91.824265,91.71117,91.61885,91.57914,91.409164,91.31253,91.218155,91.09927,90.968704,90.85997,90.80678,90.72969,90.57574,90.46071,90.37753,90.27409,90.18523,90.11056,90.02675,89.976135,89.803185,89.70729,89.63748,89.5417,89.449646,89.40251,89.39935,89.36185,89.225395,89.12604,89.043564,88.953354,88.86037,88.7817,88.70058,88.65875,88.465744,88.36034,88.28529,88.187416,88.065384,87.97791,87.92569,87.8419,87.69569,87.595764,87.526245,87.43306,87.34251,87.26224,87.18879,87.1613,87.00405,86.928444,86.85889,86.780365,86.69679,86.65149,86.64287,86.60414,86.49059,86.42529,86.38025,86.313324,86.25052,86.21161,86.19202,86.20213,86.07185,86.018394,85.95472,85.87511,85.78992,85.739395,85.72594,85.71653,85.63043,85.58968,85.573456,85.536514,85.488846,85.493744,85.485054,85.66666,85.46283,85.49236,85.2491,85.50183,85.04605,85.4978,85.405945
6,180.19295,179.92474,180.12253,180.2403,179.6822,179.10593,178.53049,178.42084,178.20508,177.81754,177.51285,177.32333,177.0232,176.78499,176.52345,176.30711,176.07033,175.73079,175.44525,175.18811,174.89966,174.63162,174.3493,174.07501,173.83386,173.43585,173.10754,172.82516,172.50691,172.19472,171.8876,171.64272,171.37424,171.00604,170.68575,170.39215,170.06049,169.73672,169.40921,169.11246,168.83228,168.39813,168.04422,167.72452,167.3616,166.99026,166.6111,166.29686,165.93832,165.49048,165.10306,164.74876,164.35266,163.9674,163.5833,163.23782,162.90382,162.42546,162.00934,161.62009,161.19832,160.78242,160.3635,160.01443,159.61697,159.15614,158.71748,158.30894,157.88562,157.48502,157.07352,156.7092,156.3614,155.85742,155.427,155.0328,154.59192,154.14705,153.69649,153.3272,152.91133,152.42554,151.9669,151.5435,151.09879,150.6634,150.21692,149.81284,149.4047,148.8754,148.40701,147.95412,147.4622,146.98744,146.52815,146.14374,145.69482,145.1786,144.67207,144.21588,143.7392,143.25873,142.80739,142.40717,141.9905,141.4403,140.94624,140.50073,140.01688,139.52835,139.04771,138.64774,138.1715,137.6486,137.13765,136.67172,136.19019,135.7194,135.25842,134.85992,134.4473,133.9007,133.39752,132.93323,132.44711,131.95573,131.477,131.08432,130.63522,130.13661,129.657,129.21841,128.74593,128.28569,127.82582,127.42541,127.01879,126.50768,126.0517,125.631424,125.18488,124.7388,124.303604,123.93687,123.50262,123.02216,122.55946,122.13811,121.69612,121.2669,120.849785,120.477806,120.11172,119.63505,119.21593,118.83066,118.42101,118.008606,117.62341,117.30462,116.93693,116.52987,116.12768,115.75539,115.36034,114.96152,114.58798,114.25568,113.93744,113.50882,113.14213,112.804825,112.44472,112.08837,111.730225,111.44474,111.112,110.73549,110.39263,110.08218,109.74356,109.4138,109.09181,108.81003,108.53179,108.14354,107.803986,107.474525,107.1338,106.796486,106.472824,106.216194,105.899,105.538414,105.192505,104.89214,104.57462,104.257965,103.95149,103.706116,103.45593,103.09545,102.78394,102.48978,102.193115,101.89549,101.601135,101.37212,101.097885,100.77432,100.48614,100.23877,99.98152,99.73244,99.48149,99.26579,99.04999,98.722275,98.43901,98.191345,97.91227,97.630646,97.375114,97.18075,96.94568,96.67598,96.40968,96.174355,95.93315,95.680916,95.45682,95.26665,95.085175,94.80049,94.57713,94.38625,94.16907,93.93322,93.72116,93.572334,93.38521,93.143456,92.92825,92.75101,92.55311,92.34155,92.17229,92.02306,92.066086,91.747536,91.65738,91.316574,91.44705,90.88371,91.193436,90.97191
7,34.81295,34.757233,35.19909,35.526627,35.208206,34.84709,34.512886,34.63324,34.682793,34.49917,34.497543,34.53724,34.502304,34.49897,34.480255,34.495148,34.519135,34.430305,34.401817,34.403282,34.388405,34.38179,34.37346,34.37668,34.452873,34.34691,34.32316,34.326546,34.30683,34.272064,34.251892,34.263084,34.287827,34.190857,34.16584,34.158722,34.129265,34.103615,34.086075,34.075714,34.11564,34.00132,33.990944,34.011513,33.988518,33.984604,33.977104,33.99106,34.003998,33.911797,33.885574,33.886856,33.84485,33.821884,33.795906,33.782936,33.83992,33.746193,33.750397,33.777077,33.76024,33.747154,33.735924,33.764328,33.809906,33.750053,33.76628,33.775345,33.764755,33.77085,33.764168,33.76645,33.825455,33.722923,33.709534,33.71646,33.672455,33.652542,33.656418,33.6718,33.69265,33.60086,33.606194,33.648582,33.651848,33.66703,33.687508,33.70022,33.79432,33.69387,33.681107,33.68754,33.67649,33.67688,33.688652,33.72342,33.773994,33.704918,33.714516,33.747803,33.741486,33.74547,33.757286,33.761566,33.81423,33.721794,33.725235,33.75418,33.751793,33.755234,33.780327,33.82054,33.858368,33.79139,33.831764,33.875854,33.87571,33.87339,33.89305,33.922348,33.99997,33.912697,33.922897,33.93878,33.92054,33.90323,33.904274,33.936234,33.97278,33.886475,33.872833,33.880585,33.862595,33.87641,33.904953,33.944206,34.033363,33.961235,33.993607,34.027473,34.039406,34.051056,34.06221,34.09864,34.13127,34.066444,34.06842,34.09693,34.099274,34.11396,34.137268,34.16371,34.24243,34.170143,34.19362,34.23147,34.24556,34.250496,34.273476,34.340523,34.393753,34.359222,34.3853,34.418137,34.425186,34.448845,34.486755,34.540703,34.641533,34.58306,34.620895,34.65976,34.66741,34.681442,34.72319,34.79876,34.865448,34.82126,34.845985,34.882484,34.89093,34.90444,34.929558,34.966667,35.046097,34.97046,34.98182,34.99633,34.99198,34.978752,34.991135,35.038963,35.075424,35.026955,35.05123,35.07277,35.05902,35.049576,35.0627,35.086052,35.14544,35.05535,35.067726,35.108856,35.110184,35.09237,35.099815,35.136536,35.160805,35.099075,35.096413,35.11389,35.101067,35.098816,35.109856,35.143204,35.22422,35.155815,35.170578,35.185867,35.17862,35.16027,35.171333,35.226784,35.261063,35.200912,35.206444,35.22238,35.209373,35.20234,35.20134,35.213837,35.269753,35.186928,35.179405,35.191284,35.19348,35.190422,35.196167,35.225227,35.237625,35.16371,35.16507,35.186646,35.18775,35.198006,35.211967,35.252945,35.44783,35.259888,35.33329,35.09925,35.398613,34.97747,35.472168,35.40555
8,156.05373,155.8142,156.05928,156.22885,155.7204,155.16774,154.65488,154.61902,154.49763,154.14946,153.92426,153.78383,153.54872,153.3646,153.17574,153.01605,152.8815,152.62361,152.42972,152.26935,152.06096,151.87878,151.71231,151.57362,151.48058,151.19727,151.02036,150.86815,150.67848,150.50728,150.34306,150.20218,150.06296,149.81253,149.62183,149.46112,149.25638,149.0743,148.90533,148.73907,148.6206,148.34198,148.164,147.98999,147.78995,147.5838,147.40262,147.27208,147.13197,146.87836,146.6799,146.5298,146.35707,146.19818,146.05562,145.91753,145.82268,145.54674,145.36385,145.20256,144.9996,144.80537,144.62282,144.47855,144.3303,144.09799,143.92155,143.77145,143.58556,143.40237,143.23694,143.09796,143.0095,142.74426,142.57799,142.42564,142.24464,142.06818,141.89671,141.77475,141.63814,141.41145,141.24391,141.09473,140.91151,140.73898,140.58392,140.44385,140.35309,140.0888,139.9133,139.77242,139.60323,139.42743,139.27747,139.17291,139.0612,138.84984,138.68736,138.54498,138.37894,138.2257,138.08931,137.97075,137.8934,137.6546,137.51671,137.40291,137.265,137.0986,136.95287,136.8577,136.72617,136.51776,136.35577,136.2132,136.04373,135.88171,135.73541,135.61533,135.53185,135.29436,135.1523,135.0086,134.84314,134.67451,134.52328,134.41608,134.29955,134.08926,133.94273,133.83923,133.70203,133.54414,133.39763,133.27629,133.20515,132.97414,132.81879,132.69058,132.53023,132.37155,132.25372,132.18275,132.10062,131.91495,131.77524,131.66843,131.53534,131.39511,131.26642,131.15959,131.09193,130.8732,130.74513,130.62364,130.47684,130.33646,130.22714,130.14967,130.04742,129.85838,129.73347,129.63216,129.50246,129.37894,129.28343,129.19495,129.14514,128.9444,128.82666,128.72919,128.60173,128.4749,128.36781,128.3135,128.22522,128.06076,127.93205,127.83249,127.69948,127.57556,127.46795,127.38218,127.34352,127.161606,127.071526,126.9862,126.85872,126.73229,126.64312,126.58314,126.48967,126.31433,126.1851,126.089874,125.977844,125.85382,125.75543,125.67073,125.61444,125.42451,125.31432,125.205574,125.08026,124.94691,124.83678,124.78393,124.69954,124.5463,124.43733,124.346275,124.2302,124.12052,124.01826,123.92987,123.881004,123.68864,123.58831,123.498604,123.37999,123.243256,123.129776,123.06639,122.983406,122.83122,122.6979,122.60289,122.49238,122.37771,122.30387,122.25216,122.23429,122.06812,121.973465,121.900536,121.79926,121.68707,121.60403,121.56368,121.502625,121.35708,121.26514,121.20476,121.11587,121.00911,120.9522,120.8659,120.98996,120.716415,120.69256,120.407166,120.58914,120.07369,120.45605,120.30858
9,76.33733,76.25633,76.670166,76.952705,76.59099,76.207245,75.85331,75.940506,75.94607,75.72105,75.653595,75.6519,75.599075,75.58827,75.58266,75.604004,75.638596,75.56624,75.54878,75.569565,75.56119,75.553185,75.563934,75.58196,75.65701,75.58693,75.63347,75.683754,75.6749,75.70454,75.77451,75.84656,75.943535,75.9193,75.969864,76.05786,76.11334,76.17525,76.26772,76.36003,76.51152,76.48952,76.57545,76.671776,76.74376,76.818474,76.910995,77.01854,77.15575,77.185974,77.29471,77.428696,77.51477,77.59917,77.7043,77.80023,77.99341,78.00758,78.13109,78.26036,78.35864,78.44635,78.579506,78.71703,78.855774,78.86441,78.958466,79.07124,79.16211,79.24802,79.364365,79.46957,79.645355,79.65321,79.787926,79.9319,80.03375,80.13542,80.28241,80.439156,80.609665,80.66238,80.804886,80.967155,81.09781,81.23811,81.415764,81.574814,81.826385,81.90066,82.07025,82.24469,82.38231,82.52246,82.694954,82.87106,83.07066,83.17784,83.37485,83.57709,83.72592,83.90306,84.11616,84.27937,84.52289,84.584595,84.77186,84.95788,85.114456,85.26932,85.4903,85.707214,85.93344,86.03589,86.22743,86.43417,86.600555,86.78441,86.994675,87.18265,87.46082,87.548096,87.769455,88.00109,88.204956,88.410324,88.66846,88.906525,89.159775,89.2868,89.493195,89.71837,89.91704,90.13013,90.38147,90.61663,90.91282,91.01547,91.22533,91.4651,91.68013,91.875626,92.11355,92.348495,92.60834,92.76161,92.97003,93.20174,93.41012,93.60557,93.84867,94.07233,94.38052,94.48903,94.71316,94.94031,95.1245,95.30513,95.54869,95.80874,96.0636,96.199135,96.455215,96.72453,96.95069,97.17384,97.43802,97.66976,97.96682,98.08922,98.33115,98.566376,98.7815,98.99862,99.256744,99.49865,99.74982,99.88318,100.111694,100.34537,100.53476,100.73164,100.944145,101.13648,101.41823,101.52042,101.755516,101.98848,102.20146,102.40073,102.642204,102.88754,103.12801,103.25098,103.46741,103.680756,103.86908,104.05055,104.26475,104.457535,104.71159,104.80905,105.00225,105.198105,105.384964,105.55669,105.76414,105.99208,106.226814,106.35294,106.57272,106.80496,107.003044,107.1943,107.4176,107.61359,107.85792,107.93629,108.10765,108.25687,108.39786,108.55052,108.772835,108.992256,109.1942,109.264786,109.41284,109.58027,109.69096,109.798904,109.963646,110.11908,110.35333,110.39433,110.53154,110.666595,110.77594,110.87955,111.0228,111.18181,111.347786,111.40893,111.5707,111.75634,111.913155,112.04684,112.23794,112.37542,112.73711,112.65963,112.87511,112.82401,113.23453,112.91868,113.49711,113.524086
